Area,MTU,Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
BZN|GR,2021-04-17 14:00:00,561.0,2509.0,0.0,0.0,129.0,817.0,909.0
BZN|GR,2021-04-17 15:00:00,568.0,2542.0,0.0,0.0,127.0,631.0,901.0
BZN|GR,2021-04-17 16:00:00,577.0,2555.0,0.0,0.0,152.0,423.0,895.0
BZN|GR,2021-04-17 17:00:00,564.0,2748.0,0.0,0.0,272.0,0.0,852.0
BZN|GR,2021-04-17 18:00:00,573.0,2871.0,0.0,1.0,428.0,0.0,742.0
BZN|GR,2021-04-17 19:00:00,570.0,2973.0,0.0,280.0,1089.0,0.0,641.0
BZN|GR,2021-04-17 20:00:00,551.0,2955.0,0.0,363.0,1010.0,0.0,617.0
BZN|GR,2021-04-17 21:00:00,529.0,2767.0,0.0,361.0,796.0,0.0,625.0
BZN|GR,2021-04-17 22:00:00,521.0,2513.0,0.0,104.0,559.0,0.0,620.0
BZN|GR,2021-04-17 23:00:00,525.0,2585.0,0.0,0.0,177.0,0.0,629.0
BZN|GR,2021-04-18 00:00:00,527.0,2208.0,0.0,0.0,67.0,0.0,585.0
BZN|GR,2021-04-18 01:00:00,524.0,1964.0,0.0,0.0,52.0,0.0,578.0
BZN|GR,2021-04-18 02:00:00,522.0,1902.0,0.0,0.0,54.0,0.0,586.0
BZN|GR,2021-04-18 03:00:00,524.0,1880.0,0.0,0.0,54.0,0.0,543.0
BZN|GR,2021-04-18 04:00:00,523.0,1857.0,0.0,0.0,53.0,0.0,532.0
BZN|GR,2021-04-18 05:00:00,524.0,1912.0,0.0,0.0,54.0,0.0,467.0
BZN|GR,2021-04-18 06:00:00,524.0,1931.0,0.0,26.0,76.0,66.0,491.0
BZN|GR,2021-04-18 07:00:00,523.0,2033.0,0.0,203.0,111.0,241.0,526.0
BZN|GR,2021-04-18 08:00:00,523.0,2089.0,0.0,203.0,252.0,499.0,503.0
BZN|GR,2021-04-18 09:00:00,524.0,2283.0,0.0,101.0,246.0,761.0,562.0
BZN|GR,2021-04-18 10:00:00,523.0,2437.0,0.0,0.0,156.0,1082.0,525.0
BZN|GR,2021-04-18 11:00:00,527.0,2462.0,0.0,0.0,123.0,1312.0,553.0
BZN|GR,2021-04-18 12:00:00,525.0,2161.0,0.0,0.0,59.0,1451.0,606.0
BZN|GR,2021-04-18 13:00:00,539.0,1978.0,0.0,0.0,26.0,1460.0,578.0
BZN|GR,2021-04-18 14:00:00,556.0,2177.0,0.0,0.0,45.0,1228.0,495.0
BZN|GR,2021-04-18 15:00:00,574.0,2350.0,0.0,0.0,82.0,974.0,453.0
BZN|GR,2021-04-18 16:00:00,618.0,2466.0,0.0,0.0,103.0,656.0,355.0
BZN|GR,2021-04-18 17:00:00,599.0,2662.0,0.0,104.0,289.0,0.0,257.0
BZN|GR,2021-04-18 18:00:00,581.0,2888.0,0.0,146.0,561.0,0.0,208.0
BZN|GR,2021-04-18 19:00:00,582.0,3010.0,0.0,316.0,963.0,0.0,171.0
BZN|GR,2021-04-18 20:00:00,589.0,3056.0,0.0,314.0,1030.0,0.0,137.0
BZN|GR,2021-04-18 21:00:00,582.0,3062.0,0.0,236.0,908.0,0.0,144.0
BZN|GR,2021-04-18 22:00:00,577.0,3077.0,0.0,117.0,337.0,0.0,167.0
BZN|GR,2021-04-18 23:00:00,584.0,2922.0,0.0,0.0,87.0,0.0,214.0
BZN|GR,2021-04-19 00:00:00,606.0,2886.0,0.0,0.0,33.0,0.0,256.0
BZN|GR,2021-04-19 01:00:00,580.0,2804.0,0.0,0.0,47.0,0.0,331.0
BZN|GR,2021-04-19 02:00:00,593.0,2719.0,0.0,0.0,32.0,0.0,400.0
BZN|GR,2021-04-19 03:00:00,574.0,2660.0,0.0,0.0,26.0,0.0,464.0
BZN|GR,2021-04-19 04:00:00,560.0,2691.0,0.0,0.0,26.0,0.0,573.0
BZN|GR,2021-04-19 05:00:00,566.0,2838.0,0.0,0.0,43.0,0.0,657.0
BZN|GR,2021-04-19 06:00:00,581.0,3221.0,0.0,88.0,281.0,85.0,682.0
BZN|GR,2021-04-19 07:00:00,572.0,3274.0,0.0,222.0,691.0,334.0,632.0
BZN|GR,2021-04-19 08:00:00,582.0,3219.0,0.0,250.0,811.0,704.0,695.0
BZN|GR,2021-04-19 09:00:00,557.0,3154.0,0.0,127.0,722.0,1073.0,845.0
